"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061041","GO:0061041","regulation of wound healing","5/442","133/18870",0.202062295272151,0.7165754324814,0.639260714766302,"PDGFRA/CAV1/SRSF6/PLAT/SERPINE2",5
"GO:1990845","GO:1990845","adaptive thermogenesis","6/442","168/18870",0.202103674687073,0.7165754324814,0.639260714766302,"CAV1/OXTR/RB1/NOVA1/RHEB/KDM1A",6
"GO:0050773","GO:0050773","regulation of dendrite development","4/442","99/18870",0.202456652159994,0.7165754324814,0.639260714766302,"EZH2/ALK/NEDD4/HDAC6",4
"GO:0015698","GO:0015698","inorganic anion transport","6/442","169/18870",0.20575233864447,0.7165754324814,0.639260714766302,"BEST3/RACGAP1/SLC26A2/PRKG2/SLC4A8/CLCN5",6
"GO:0002474","GO:0002474","antigen processing and presentation of peptide antigen via MHC class I","2/442","36/18870",0.20606753756189,0.7165754324814,0.639260714766302,"B2M/TAP1",2
"GO:0007617","GO:0007617","mating behavior","2/442","36/18870",0.20606753756189,0.7165754324814,0.639260714766302,"OXTR/SERPINE2",2
"GO:0031112","GO:0031112","positive regulation of microtubule polymerization or depolymerization","2/442","36/18870",0.20606753756189,0.7165754324814,0.639260714766302,"MAPRE1/PSRC1",2
"GO:0045589","GO:0045589","regulation of regulatory T cell differentiation","2/442","36/18870",0.20606753756189,0.7165754324814,0.639260714766302,"FANCD2/FANCA",2
"GO:0070670","GO:0070670","response to interleukin-4","2/442","36/18870",0.20606753756189,0.7165754324814,0.639260714766302,"MCM2/TUBA1B",2
"GO:0048565","GO:0048565","digestive tract development","5/442","134/18870",0.206197373152229,0.7165754324814,0.639260714766302,"PDGFRA/TYMS/OXTR/RB1/ASCL1",5
"GO:0042113","GO:0042113","B cell activation","9/442","278/18870",0.206353751401181,0.7165754324814,0.639260714766302,"EZH2/EXO1/ATAD5/CTPS1/ITGA4/UNG/TNFRSF21/MAD2L2/CD320",9
"GO:0000492","GO:0000492","box C/D snoRNP assembly","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"RUVBL2",1
"GO:0001886","GO:0001886","endothelial cell morphogenesis","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"HEG1",1
"GO:0006283","GO:0006283","transcription-coupled nucleotide-excision repair","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"HMGN1",1
"GO:0006655","GO:0006655","phosphatidylglycerol biosynthetic process","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"PGS1",1
"GO:0007084","GO:0007084","mitotic nuclear membrane reassembly","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"RCC1",1
"GO:0018242","GO:0018242","protein O-linked glycosylation via serine","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"GALNT13",1
"GO:0018243","GO:0018243","protein O-linked glycosylation via threonine","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"GALNT13",1
"GO:0031125","GO:0031125","rRNA 3'-end processing","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"ERI2",1
"GO:0032353","GO:0032353","negative regulation of hormone biosynthetic process","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"REST",1
"GO:0032377","GO:0032377","regulation of intracellular lipid transport","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"ABCA12",1
"GO:0034651","GO:0034651","cortisol biosynthetic process","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"REST",1
"GO:0034727","GO:0034727","piecemeal microautophagy of the nucleus","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"SNX7",1
"GO:0035768","GO:0035768","endothelial cell chemotaxis to fibroblast growth factor","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"FGFR1",1
"GO:0036093","GO:0036093","germ cell proliferation","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"FANCA",1
"GO:0042135","GO:0042135","neurotransmitter catabolic process","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"BCHE",1
"GO:0042711","GO:0042711","maternal behavior","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"OXTR",1
"GO:0043353","GO:0043353","enucleate erythrocyte differentiation","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"RB1",1
"GO:0048703","GO:0048703","embryonic viscerocranium morphogenesis","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"CHST11",1
"GO:0051081","GO:0051081","nuclear membrane disassembly","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"VRK1",1
"GO:0051292","GO:0051292","nuclear pore complex assembly","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"NUP107",1
"GO:0051409","GO:0051409","response to nitrosative stress","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"DUSP6",1
"GO:0051660","GO:0051660","establishment of centrosome localization","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"MAD2L1",1
"GO:0060346","GO:0060346","bone trabecula formation","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"FBN2",1
"GO:0060502","GO:0060502","epithelial cell proliferation involved in lung morphogenesis","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"SRSF6",1
"GO:0060536","GO:0060536","cartilage morphogenesis","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"MSX1",1
"GO:0060628","GO:0060628","regulation of ER to Golgi vesicle-mediated transport","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"PGAP1",1
"GO:0060717","GO:0060717","chorion development","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"E2F7",1
"GO:0061418","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"EGR1",1
"GO:0070432","GO:0070432","regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"NAGK",1
"GO:0070562","GO:0070562","regulation of vitamin D receptor signaling pathway","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"TRIM24",1
"GO:0070874","GO:0070874","negative regulation of glycogen metabolic process","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"PASK",1
"GO:0071374","GO:0071374","cellular response to parathyroid hormone stimulus","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"HDAC6",1
"GO:0071803","GO:0071803","positive regulation of podosome assembly","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"FSCN1",1
"GO:0072203","GO:0072203","cell proliferation involved in metanephros development","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"EGR1",1
"GO:0090331","GO:0090331","negative regulation of platelet aggregation","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"SERPINE2",1
"GO:0097050","GO:0097050","type B pancreatic cell apoptotic process","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"SRSF6",1
"GO:0097090","GO:0097090","presynaptic membrane organization","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"NLGN1",1
"GO:0097104","GO:0097104","postsynaptic membrane assembly","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"NLGN1",1
"GO:0097113","GO:0097113","AMPA glutamate receptor clustering","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"NLGN1",1
"GO:0097688","GO:0097688","glutamate receptor clustering","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"NLGN1",1
"GO:0098779","GO:0098779","positive regulation of mitophagy in response to mitochondrial depolarization","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"HDAC6",1
"GO:0098903","GO:0098903","regulation of membrane repolarization during action potential","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"CAV1",1
"GO:0098953","GO:0098953","receptor diffusion trapping","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"CACNG4",1
"GO:0098970","GO:0098970","postsynaptic neurotransmitter receptor diffusion trapping","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"CACNG4",1
"GO:0099550","GO:0099550","trans-synaptic signaling, modulating synaptic transmission","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"PLAT",1
"GO:0099628","GO:0099628","neurotransmitter receptor diffusion trapping","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"CACNG4",1
"GO:0101024","GO:0101024","mitotic nuclear membrane organization","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"RCC1",1
"GO:1900246","GO:1900246","positive regulation of RIG-I signaling pathway","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"ZCCHC3",1
"GO:1900543","GO:1900543","negative regulation of purine nucleotide metabolic process","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"PID1",1
"GO:1901838","GO:1901838","positive regulation of transcription of nucleolar large rRNA by RNA polymerase I","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"DDX11",1
"GO:1902645","GO:1902645","tertiary alcohol biosynthetic process","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"REST",1
"GO:1903044","GO:1903044","protein localization to membrane raft","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"CAV1",1
"GO:1903596","GO:1903596","regulation of gap junction assembly","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"CAV1",1
"GO:1903943","GO:1903943","regulation of hepatocyte apoptotic process","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"RB1",1
"GO:1904760","GO:1904760","regulation of myofibroblast differentiation","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"RB1",1
"GO:1905918","GO:1905918","regulation of CoA-transferase activity","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"DBI",1
"GO:1990700","GO:1990700","nucleolar chromatin organization","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"DDX11",1
"GO:2000048","GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"MAD2L2",1
"GO:2000544","GO:2000544","regulation of endothelial cell chemotaxis to fibroblast growth factor","1/442","10/18870",0.211070519934314,0.7165754324814,0.639260714766302,"FGFR1",1
"GO:0060047","GO:0060047","heart contraction","8/442","243/18870",0.211646379802033,0.7165754324814,0.639260714766302,"FOXN4/BVES/CACNA1G/CAV1/SGCZ/KCND2/NUP155/SLC8A1",8
"GO:0042542","GO:0042542","response to hydrogen peroxide","4/442","101/18870",0.212205877346291,0.7165754324814,0.639260714766302,"EZH2/ECT2/PCNA/HDAC6",4
"GO:0031346","GO:0031346","positive regulation of cell projection organization","11/442","355/18870",0.212704469953269,0.7165754324814,0.639260714766302,"EZH2/ANLN/CEP135/ALK/DISC1/HDAC6/NLGN1/FSCN1/KDM1A/CCP110/DSCAM",11
"GO:0051865","GO:0051865","protein autoubiquitination","3/442","68/18870",0.213310808773139,0.7165754324814,0.639260714766302,"UBE2T/BRCA1/RAD18",3
"GO:0003230","GO:0003230","cardiac atrium development","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"SOX4/HEG1",2
"GO:0008207","GO:0008207","C21-steroid hormone metabolic process","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"REST/EGR1",2
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"RRM2/DTYMK",2
"GO:0010863","GO:0010863","positive regulation of phospholipase C activity","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"PDGFRA/FGFR1",2
"GO:0033280","GO:0033280","response to vitamin D","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"CDKN2D/TRIM24",2
"GO:0035883","GO:0035883","enteroendocrine cell differentiation","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"RHEB/ASCL1",2
"GO:0043162","GO:0043162","ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"NEDD4/HDAC6",2
"GO:0045773","GO:0045773","positive regulation of axon extension","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"DISC1/DSCAM",2
"GO:0046677","GO:0046677","response to antibiotic","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"EZH2/KDM1A",2
"GO:0097106","GO:0097106","postsynaptic density organization","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"GRID2/NLGN1",2
"GO:1904358","GO:1904358","positive regulation of telomere maintenance via telomere lengthening","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"AURKB/DKC1",2
"GO:1905476","GO:1905476","negative regulation of protein localization to membrane","2/442","37/18870",0.214690310094835,0.7165754324814,0.639260714766302,"PID1/LYPD1",2
"GO:0050807","GO:0050807","regulation of synapse organization","8/442","244/18870",0.2147232260481,0.7165754324814,0.639260714766302,"PTPRT/C1QL1/OXTR/TUBB/DISC1/GRID2/NEDD4/NLGN1",8
"GO:0008016","GO:0008016","regulation of heart contraction","7/442","208/18870",0.216524438835871,0.7165754324814,0.639260714766302,"FOXN4/BVES/CACNA1G/CAV1/KCND2/NUP155/SLC8A1",7
"GO:0031032","GO:0031032","actomyosin structure organization","7/442","208/18870",0.216524438835871,0.7165754324814,0.639260714766302,"IQGAP3/PDGFRA/ECT2/RACGAP1/ANLN/STMN1/EPB41L3",7
"GO:0097193","GO:0097193","intrinsic apoptotic signaling pathway","10/442","319/18870",0.216807707356421,0.7165754324814,0.639260714766302,"BRCA2/BRCA1/E2F1/ATAD5/CAV1/CDKN2D/TP73/APAF1/MSX1/KDM1A",10
"GO:0002027","GO:0002027","regulation of heart rate","4/442","102/18870",0.217129273734558,0.7165754324814,0.639260714766302,"BVES/CACNA1G/CAV1/SLC8A1",4
"GO:0032259","GO:0032259","methylation","9/442","282/18870",0.217761565323394,0.7165754324814,0.639260714766302,"EZH2/TYMS/NSUN7/SNRPB/ATF7IP/HCFC1/DNMT1/PPM1D/THUMPD3",9
"GO:0007004","GO:0007004","telomere maintenance via telomerase","3/442","69/18870",0.219442989924095,0.7165754324814,0.639260714766302,"AURKB/WRAP53/DKC1",3
"GO:0019226","GO:0019226","transmission of nerve impulse","3/442","69/18870",0.219442989924095,0.7165754324814,0.639260714766302,"CACNG4/KCND2/TNR",3
"GO:0032835","GO:0032835","glomerulus development","3/442","69/18870",0.219442989924095,0.7165754324814,0.639260714766302,"PDGFRA/COL4A4/EGR1",3
"GO:0035019","GO:0035019","somatic stem cell population maintenance","3/442","69/18870",0.219442989924095,0.7165754324814,0.639260714766302,"SOX4/SMC1A/REST",3
"GO:0002262","GO:0002262","myeloid cell homeostasis","6/442","173/18870",0.220577629713111,0.7165754324814,0.639260714766302,"HMGB2/NCAPG2/RACGAP1/B2M/RB1/NCSTN",6
"GO:1903034","GO:1903034","regulation of response to wounding","6/442","173/18870",0.220577629713111,0.7165754324814,0.639260714766302,"PDGFRA/CAV1/SRSF6/PLAT/TNR/SERPINE2",6
"GO:0015914","GO:0015914","phospholipid transport","4/442","103/18870",0.222083481892054,0.7165754324814,0.639260714766302,"ATP10B/ABCA12/XKR4/DBI",4
"GO:0007281","GO:0007281","germ cell development","11/442","359/18870",0.222910263813992,0.7165754324814,0.639260714766302,"BRCA2/ASPM/BRIP1/FBXO5/HMGB2/TRIP13/PTX3/DNAH1/PYGO1/TAF4B/CDYL",11
"GO:0009581","GO:0009581","detection of external stimulus","5/442","138/18870",0.223008124644711,0.7165754324814,0.639260714766302,"TRPC3/COL11A1/SCN9A/PIEZO1/SERPINE2",5
"GO:0043414","GO:0043414","macromolecule methylation","7/442","210/18870",0.22330230404449,0.7165754324814,0.639260714766302,"EZH2/SNRPB/ATF7IP/HCFC1/DNMT1/PPM1D/THUMPD3",7
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","7/442","210/18870",0.22330230404449,0.7165754324814,0.639260714766302,"DTL/BARD1/NKD1/CAV1/NEDD4/MYLIP/SH3D19",7
"GO:0007212","GO:0007212","dopamine receptor signaling pathway","2/442","38/18870",0.223345552137971,0.7165754324814,0.639260714766302,"ALK/NCSTN",2
"GO:0032373","GO:0032373","positive regulation of sterol transport","2/442","38/18870",0.223345552137971,0.7165754324814,0.639260714766302,"ABCA12/CAV1",2
"GO:0032376","GO:0032376","positive regulation of cholesterol transport","2/442","38/18870",0.223345552137971,0.7165754324814,0.639260714766302,"ABCA12/CAV1",2
"GO:0045429","GO:0045429","positive regulation of nitric oxide biosynthetic process","2/442","38/18870",0.223345552137971,0.7165754324814,0.639260714766302,"PTX3/DDAH2",2
"GO:0048846","GO:0048846","axon extension involved in axon guidance","2/442","38/18870",0.223345552137971,0.7165754324814,0.639260714766302,"HDAC6/DSCAM",2
"GO:0086091","GO:0086091","regulation of heart rate by cardiac conduction","2/442","38/18870",0.223345552137971,0.7165754324814,0.639260714766302,"CACNA1G/CAV1",2
"GO:1902284","GO:1902284","neuron projection extension involved in neuron projection guidance","2/442","38/18870",0.223345552137971,0.7165754324814,0.639260714766302,"HDAC6/DSCAM",2
"GO:1990776","GO:1990776","response to angiotensin","2/442","38/18870",0.223345552137971,0.7165754324814,0.639260714766302,"BRIP1/CAV1",2
"GO:0046661","GO:0046661","male sex differentiation","6/442","174/18870",0.224339009679049,0.7165754324814,0.639260714766302,"ASPM/PDGFRA/BRIP1/HMGB2/NUDT1/FANCA",6
"GO:0001736","GO:0001736","establishment of planar polarity","3/442","70/18870",0.225610761732259,0.7165754324814,0.639260714766302,"NKD1/VANGL1/EXOC5",3
"GO:0006406","GO:0006406","mRNA export from nucleus","3/442","70/18870",0.225610761732259,0.7165754324814,0.639260714766302,"NUP107/NUP155/SRSF3",3
"GO:0007164","GO:0007164","establishment of tissue polarity","3/442","70/18870",0.225610761732259,0.7165754324814,0.639260714766302,"NKD1/VANGL1/EXOC5",3
"GO:0032206","GO:0032206","positive regulation of telomere maintenance","3/442","70/18870",0.225610761732259,0.7165754324814,0.639260714766302,"AURKB/RUVBL2/DKC1",3
