"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060973","GO:0060973","cell migration involved in heart development","2/314","21/18870",0.0470801806943211,0.261902991941918,0.225226727092909,"BVES/SNAI2",2
"GO:0099515","GO:0099515","actin filament-based transport","2/314","21/18870",0.0470801806943211,0.261902991941918,0.225226727092909,"SYNE2/MYO1B",2
"GO:1902683","GO:1902683","regulation of receptor localization to synapse","2/314","21/18870",0.0470801806943211,0.261902991941918,0.225226727092909,"GPC6/NETO2",2
"GO:0030902","GO:0030902","hindbrain development","6/314","157/18870",0.0477412492437098,0.264625205966127,0.227567728814855,"EZH2/KIF14/KLHL1/GRID2/ASCL1/LEF1",6
"GO:0010171","GO:0010171","body morphogenesis","3/314","49/18870",0.0479633185813605,0.264625205966127,0.227567728814855,"PDGFRA/CRISPLD2/LEF1",3
"GO:0035987","GO:0035987","endodermal cell differentiation","3/314","49/18870",0.0479633185813605,0.264625205966127,0.227567728814855,"COL8A1/ITGA4/COL6A1",3
"GO:0042220","GO:0042220","response to cocaine","3/314","49/18870",0.0479633185813605,0.264625205966127,0.227567728814855,"CACNG4/CCNA2/OXTR",3
"GO:1900047","GO:1900047","negative regulation of hemostasis","3/314","49/18870",0.0479633185813605,0.264625205966127,0.227567728814855,"PDGFRA/TFPI/PLAT",3
"GO:0007605","GO:0007605","sensory perception of sound","6/314","158/18870",0.0489649866077243,0.269708778691727,0.231939410247115,"LHFPL3/BIRC5/PGAP1/CDKN2D/SNAI2/TRIOBP",6
"GO:1901653","GO:1901653","cellular response to peptide","11/314","374/18870",0.0492741773636054,0.270114246227541,0.232288097084774,"BRIP1/CCNA2/RB1/ITGA4/PID1/GPER1/VCAM1/KLF2/ICAM1/DDX11/CAV1",11
"GO:0002520","GO:0002520","immune system development","7/314","199/18870",0.0492797717075841,0.270114246227541,0.232288097084774,"HMGB2/EXO1/POLQ/TNFAIP3/ATAD5/LEF1/MAD2L2",7
"GO:1902075","GO:1902075","cellular response to salt","7/314","199/18870",0.0492797717075841,0.270114246227541,0.232288097084774,"B2M/ECT2/EGR1/CCNA2/ALOX5AP/CPNE5/LYPD1",7
"GO:0061448","GO:0061448","connective tissue development","9/314","285/18870",0.0497105406885232,0.271688474465346,0.233641874187774,"BGN/TYMS/EGR1/CHST11/TGFBI/RB1/SLC26A2/ACVRL1/SNAI2",9
"GO:1902117","GO:1902117","positive regulation of organelle assembly","4/314","83/18870",0.0497286939869606,0.271688474465346,0.233641874187774,"STIL/CEP135/SDC1/G3BP1",4
"GO:0051251","GO:0051251","positive regulation of lymphocyte activation","10/314","330/18870",0.0502387781105074,0.273841678701449,0.235493548883295,"B2M/LGALS1/CCL2/ATAD5/SOX4/IGFBP2/LEF1/VCAM1/CAV1/MAD2L2",10
"GO:0045814","GO:0045814","negative regulation of gene expression, epigenetic","5/314","120/18870",0.0502858082615458,0.273841678701449,0.235493548883295,"EZH2/LMNB1/BRCA1/LMNB2/RB1",5
"GO:0045936","GO:0045936","negative regulation of phosphate metabolic process","11/314","376/18870",0.0508265043522513,0.27633827608991,0.237640528780327,"CDKN2C/PTPRT/PBK/HEG1/CDKN2D/DUSP6/RB1/LRRK2/RASSF2/PID1/CAV1",11
"GO:0003228","GO:0003228","atrial cardiac muscle tissue development","2/314","22/18870",0.051232290565056,0.276753209483261,0.237997355899608,"BVES/CACNA1G",2
"GO:0048485","GO:0048485","sympathetic nervous system development","2/314","22/18870",0.051232290565056,0.276753209483261,0.237997355899608,"ASCL1/SOX4",2
"GO:0071305","GO:0071305","cellular response to vitamin D","2/314","22/18870",0.051232290565056,0.276753209483261,0.237997355899608,"TRIM24/SNAI2",2
"GO:1902473","GO:1902473","regulation of protein localization to synapse","2/314","22/18870",0.051232290565056,0.276753209483261,0.237997355899608,"GPC6/NETO2",2
"GO:0010563","GO:0010563","negative regulation of phosphorus metabolic process","11/314","377/18870",0.0516149321962792,0.278372668024877,0.239390029363498,"CDKN2C/PTPRT/PBK/HEG1/CDKN2D/DUSP6/RB1/LRRK2/RASSF2/PID1/CAV1",11
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","8/314","244/18870",0.0520909854541356,0.280489921676115,0.241210787907561,"SPP1/NKD1/KIF26B/DISC1/DRAXIN/ITGA4/CPNE5/AURKA",8
"GO:0010332","GO:0010332","response to gamma radiation","3/314","51/18870",0.0529339369419446,0.284118255790629,0.244331018842505,"BRCA2/EGR1/FANCD2",3
"GO:0035094","GO:0035094","response to nicotine","3/314","51/18870",0.0529339369419446,0.284118255790629,0.244331018842505,"B2M/VCAM1/LYPD1",3
"GO:0002696","GO:0002696","positive regulation of leukocyte activation","11/314","380/18870",0.054029600345377,0.289536614291016,0.24899060345515,"B2M/LGALS1/CCL2/ATAD5/SOX4/IGFBP2/LEF1/LRRK2/VCAM1/CAV1/MAD2L2",11
"GO:0002065","GO:0002065","columnar/cuboidal epithelial cell differentiation","5/314","123/18870",0.0548214519561079,0.291428104472363,0.250617213902455,"TUBB/TYMS/ASCL1/SOX4/CAV1",5
"GO:0021761","GO:0021761","limbic system development","5/314","123/18870",0.0548214519561079,0.291428104472363,0.250617213902455,"EZH2/KIF14/ALK/LEF1/SOX3",5
"GO:0050863","GO:0050863","regulation of T cell activation","11/314","381/18870",0.0548510385674676,0.291428104472363,0.250617213902455,"B2M/LGALS1/CCL2/FANCA/SOX4/IGFBP2/LEF1/GPNMB/VCAM1/FANCD2/CAV1",11
"GO:0008625","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","4/314","86/18870",0.0553325921033956,0.291428104472363,0.250617213902455,"HMGB2/BRCA1/TNFAIP3/ICAM1",4
"GO:0032370","GO:0032370","positive regulation of lipid transport","4/314","86/18870",0.0553325921033956,0.291428104472363,0.250617213902455,"SPP1/ABCA12/DBI/CAV1",4
"GO:1901879","GO:1901879","regulation of protein depolymerization","4/314","86/18870",0.0553325921033956,0.291428104472363,0.250617213902455,"TPX2/CKAP2/MID1/TRIOBP",4
"GO:2000243","GO:2000243","positive regulation of reproductive process","4/314","86/18870",0.0553325921033956,0.291428104472363,0.250617213902455,"CDC25C/SYDE1/AURKA/OXTR",4
"GO:2000781","GO:2000781","positive regulation of double-strand break repair","4/314","86/18870",0.0553325921033956,0.291428104472363,0.250617213902455,"FOXM1/FUS/DDX11/MAD2L2",4
"GO:0051494","GO:0051494","negative regulation of cytoskeleton organization","6/314","163/18870",0.0553722770598423,0.291428104472363,0.250617213902455,"TPX2/CKAP2/BRCA1/STMN1/MID1/TRIOBP",6
"GO:0050819","GO:0050819","negative regulation of coagulation","3/314","52/18870",0.0555086677896358,0.291428104472363,0.250617213902455,"PDGFRA/TFPI/PLAT",3
"GO:0046599","GO:0046599","regulation of centriole replication","2/314","23/18870",0.055510115137593,0.291428104472363,0.250617213902455,"STIL/BRCA1",2
"GO:0048634","GO:0048634","regulation of muscle organ development","2/314","23/18870",0.055510115137593,0.291428104472363,0.250617213902455,"CENPF/LEF1",2
"GO:0097150","GO:0097150","neuronal stem cell population maintenance","2/314","23/18870",0.055510115137593,0.291428104472363,0.250617213902455,"ASPM/FANCD2",2
"GO:0045446","GO:0045446","endothelial cell differentiation","5/314","124/18870",0.0563843032353223,0.295555786069708,0.254166864900172,"APOLD1/HEG1/VEZF1/ACVRL1/ICAM1",5
"GO:1902369","GO:1902369","negative regulation of RNA catabolic process","4/314","87/18870",0.0572732483273739,0.299747841713359,0.257771875157635,"HNRNPA0/FUS/E2F1/DKC1",4
"GO:0007157","GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","3/314","53/18870",0.058142133915162,0.302879953418519,0.260465373475512,"GRID2/VCAM1/ICAM1",3
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction","3/314","53/18870",0.058142133915162,0.302879953418519,0.260465373475512,"GJC1/CACNA1G/CAV1",3
"GO:1904645","GO:1904645","response to amyloid-beta","3/314","53/18870",0.058142133915162,0.302879953418519,0.260465373475512,"ITGA4/VCAM1/ICAM1",3
"GO:0050870","GO:0050870","positive regulation of T cell activation","8/314","251/18870",0.0594937262192944,0.309441052781469,0.266107672269779,"B2M/LGALS1/CCL2/SOX4/IGFBP2/LEF1/VCAM1/CAV1",8
"GO:0009219","GO:0009219","pyrimidine deoxyribonucleotide metabolic process","2/314","24/18870",0.0599083507005121,0.309680089774955,0.266313235097823,"DTYMK/TYMS",2
"GO:0033233","GO:0033233","regulation of protein sumoylation","2/314","24/18870",0.0599083507005121,0.309680089774955,0.266313235097823,"EGR1/SAE1",2
"GO:0034138","GO:0034138","toll-like receptor 3 signaling pathway","2/314","24/18870",0.0599083507005121,0.309680089774955,0.266313235097823,"TNFAIP3/CAV1",2
"GO:2000209","GO:2000209","regulation of anoikis","2/314","24/18870",0.0599083507005121,0.309680089774955,0.266313235097823,"SNAI2/CAV1",2
"GO:0006998","GO:0006998","nuclear envelope organization","3/314","54/18870",0.06083364146758,0.313018430828589,0.269184082902405,"LMNB1/LMNB2/GPER1",3
"GO:0050805","GO:0050805","negative regulation of synaptic transmission","3/314","54/18870",0.06083364146758,0.313018430828589,0.269184082902405,"GRID2/BCHE/GRIK3",3
"GO:0072348","GO:0072348","sulfur compound transport","3/314","54/18870",0.06083364146758,0.313018430828589,0.269184082902405,"RACGAP1/SLC26A2/ABCG2",3
"GO:0051384","GO:0051384","response to glucocorticoid","5/314","127/18870",0.0612256342870702,0.31426425386664,0.270255443879676,"PCNA/TYMS/SDC1/IGFBP2/BCHE",5
"GO:0021954","GO:0021954","central nervous system neuron development","4/314","89/18870",0.0612628232984075,0.31426425386664,0.270255443879676,"DISC1/DRAXIN/ASCL1/SOX1",4
"GO:0002312","GO:0002312","B cell activation involved in immune response","4/314","90/18870",0.0633114372634167,0.320677574907627,0.27577065887263,"EXO1/LGALS1/ATAD5/MAD2L2",4
"GO:0034644","GO:0034644","cellular response to UV","4/314","90/18870",0.0633114372634167,0.320677574907627,0.27577065887263,"PBK/AURKB/PCNA/NEDD4",4
"GO:0002204","GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","3/314","55/18870",0.0635824709742854,0.320677574907627,0.27577065887263,"EXO1/ATAD5/MAD2L2",3
"GO:0002208","GO:0002208","somatic diversification of immunoglobulins involved in immune response","3/314","55/18870",0.0635824709742854,0.320677574907627,0.27577065887263,"EXO1/ATAD5/MAD2L2",3
"GO:0002455","GO:0002455","humoral immune response mediated by circulating immunoglobulin","3/314","55/18870",0.0635824709742854,0.320677574907627,0.27577065887263,"EXO1/C1QC/C1QB",3
"GO:0007140","GO:0007140","male meiotic nuclear division","3/314","55/18870",0.0635824709742854,0.320677574907627,0.27577065887263,"BRCA2/FANCA/TRIP13",3
"GO:0045190","GO:0045190","isotype switching","3/314","55/18870",0.0635824709742854,0.320677574907627,0.27577065887263,"EXO1/ATAD5/MAD2L2",3
"GO:0051259","GO:0051259","protein complex oligomerization","8/314","255/18870",0.0640073278788029,0.320677574907627,0.27577065887263,"RRM2/B2M/ECT2/COL1A2/BLM/POLQ/FUS/ALOX5AP",8
"GO:0006312","GO:0006312","mitotic recombination","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"BRCA2/GEN1",2
"GO:0006706","GO:0006706","steroid catabolic process","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"SPP1/HSD17B11",2
"GO:0009147","GO:0009147","pyrimidine nucleoside triphosphate metabolic process","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"DTYMK/TYMS",2
"GO:0010842","GO:0010842","retina layer formation","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"MEGF11/FOXN4",2
"GO:0021884","GO:0021884","forebrain neuron development","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"DISC1/SOX1",2
"GO:0035988","GO:0035988","chondrocyte proliferation","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"SLC26A2/LEF1",2
"GO:0045649","GO:0045649","regulation of macrophage differentiation","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"RB1/C1QC",2
"GO:0046629","GO:0046629","gamma-delta T cell activation","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"SOX4/LEF1",2
"GO:0050927","GO:0050927","positive regulation of positive chemotaxis","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"CDH13/SCG2",2
"GO:0086064","GO:0086064","cell communication by electrical coupling involved in cardiac conduction","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"GJC1/CAV1",2
"GO:0099633","GO:0099633","protein localization to postsynaptic specialization membrane","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"GPC6/NETO2",2
"GO:0099645","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","2/314","25/18870",0.0644218342448357,0.320677574907627,0.27577065887263,"GPC6/NETO2",2
"GO:0031507","GO:0031507","heterochromatin formation","4/314","91/18870",0.0653957106981264,0.325043769150451,0.279525421778818,"EZH2/LMNB1/LMNB2/RB1",4
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","3/314","56/18870",0.0663878789091069,0.32803422519794,0.282097101556499,"CDH13/DISC1/UTRN",3
"GO:0030857","GO:0030857","negative regulation of epithelial cell differentiation","3/314","56/18870",0.0663878789091069,0.32803422519794,0.282097101556499,"EZH2/ACVRL1/CAV1",3
"GO:0031529","GO:0031529","ruffle organization","3/314","56/18870",0.0663878789091069,0.32803422519794,0.282097101556499,"CSPG4/ICAM1/CAV1",3
"GO:0052372","GO:0052372","modulation by symbiont of entry into host","3/314","56/18870",0.0663878789091069,0.32803422519794,0.282097101556499,"LGALS1/PTX3/CAV1",3
"GO:0060541","GO:0060541","respiratory system development","7/314","214/18870",0.0673333037633802,0.332217181563814,0.285694286777152,"PDGFRA/CRISPLD2/HEG1/ABCA12/ASCL1/LEF1/KLF2",7
"GO:0022406","GO:0022406","membrane docking","4/314","92/18870",0.0675154591792479,0.332627482173421,0.286047129876579,"BVES/VCAM1/RAB3IP/ICAM1",4
"GO:0009895","GO:0009895","negative regulation of catabolic process","10/314","349/18870",0.0677994103528133,0.333537362789828,0.286829593000651,"PBK/TIMP4/ALK/MAD2L1/HNRNPA0/LRRK2/FUS/E2F1/DKC1/MAD2L2",10
"GO:0050867","GO:0050867","positive regulation of cell activation","11/314","396/18870",0.0681830252846963,0.334934159293245,0.288030785482443,"B2M/LGALS1/CCL2/ATAD5/SOX4/IGFBP2/LEF1/LRRK2/VCAM1/CAV1/MAD2L2",11
"GO:0001933","GO:0001933","negative regulation of protein phosphorylation","9/314","304/18870",0.0687166746089283,0.336221761337526,0.289138074834433,"PTPRT/PBK/HEG1/DUSP6/RB1/LRRK2/RASSF2/PID1/CAV1",9
"GO:0006929","GO:0006929","substrate-dependent cell migration","2/314","26/18870",0.0690455402746706,0.336221761337526,0.289138074834433,"CSPG4/SNAI2",2
"GO:0031954","GO:0031954","positive regulation of protein autophosphorylation","2/314","26/18870",0.0690455402746706,0.336221761337526,0.289138074834433,"RASSF2/GPNMB",2
"GO:0033598","GO:0033598","mammary gland epithelial cell proliferation","2/314","26/18870",0.0690455402746706,0.336221761337526,0.289138074834433,"BRCA2/IQGAP3",2
"GO:0033622","GO:0033622","integrin activation","2/314","26/18870",0.0690455402746706,0.336221761337526,0.289138074834433,"KIF14/PIEZO1",2
"GO:0050926","GO:0050926","regulation of positive chemotaxis","2/314","26/18870",0.0690455402746706,0.336221761337526,0.289138074834433,"CDH13/SCG2",2
"GO:0072132","GO:0072132","mesenchyme morphogenesis","3/314","57/18870",0.0692490992070409,0.3367249975914,0.289570839094108,"LEF1/ACVRL1/SNAI2",3
"GO:0002262","GO:0002262","myeloid cell homeostasis","6/314","173/18870",0.0696392114165128,0.337309557699107,0.290073538810792,"HMGB2/B2M/NCAPG2/RACGAP1/RB1/KLF2",6
"GO:1903034","GO:1903034","regulation of response to wounding","6/314","173/18870",0.0696392114165128,0.337309557699107,0.290073538810792,"SPP1/PDGFRA/TNFAIP3/TFPI/PLAT/CAV1",6
"GO:0032436","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","4/314","93/18870",0.069670486024756,0.337309557699107,0.290073538810792,"CDC20/LRRK2/AURKA/CAV1",4
"GO:0048608","GO:0048608","reproductive structure development","9/314","305/18870",0.0698275141026512,0.337583377532242,0.290309013573309,"HMGB2/ASPM/BRCA2/BRIP1/PDGFRA/FANCA/SDC1/NUDT1/PTX3",9
"GO:0030879","GO:0030879","mammary gland development","5/314","133/18870",0.0715929174408722,0.342964014544623,0.29493615912437,"BRCA2/IQGAP3/LEF1/OXTR/CAV1",5
"GO:0048593","GO:0048593","camera-type eye morphogenesis","5/314","133/18870",0.0715929174408722,0.342964014544623,0.29493615912437,"MEGF11/COL8A1/FOXN4/HMGN1/SOX1",5
"GO:0061041","GO:0061041","regulation of wound healing","5/314","133/18870",0.0715929174408722,0.342964014544623,0.29493615912437,"PDGFRA/TNFAIP3/TFPI/PLAT/CAV1",5
"GO:0009791","GO:0009791","post-embryonic development","4/314","94/18870",0.0718605826029029,0.342964014544623,0.29493615912437,"HEG1/CHST11/SCN9A/HMGN1",4
"GO:0021766","GO:0021766","hippocampus development","4/314","94/18870",0.0718605826029029,0.342964014544623,0.29493615912437,"EZH2/KIF14/ALK/LEF1",4
"GO:0046785","GO:0046785","microtubule polymerization","4/314","94/18870",0.0718605826029029,0.342964014544623,0.29493615912437,"TPX2/FBXO5/STMN1/MZT1",4
"GO:0071229","GO:0071229","cellular response to acid chemical","4/314","94/18870",0.0718605826029029,0.342964014544623,0.29493615912437,"PDGFRA/COL1A2/KLF2/COL6A1",4
"GO:0006979","GO:0006979","response to oxidative stress","11/314","400/18870",0.0720630554734176,0.342964014544623,0.29493615912437,"EZH2/ECT2/PDGFRA/PCNA/GPX8/TNFAIP3/SDC1/NUDT1/LRRK2/KLF2/FANCD2",11
"GO:0001706","GO:0001706","endoderm formation","3/314","58/18870",0.0721653447270977,0.342964014544623,0.29493615912437,"COL8A1/ITGA4/COL6A1",3
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway","3/314","58/18870",0.0721653447270977,0.342964014544623,0.29493615912437,"PDGFRA/CSPG4/PLAT",3
"GO:0070534","GO:0070534","protein K63-linked ubiquitination","3/314","58/18870",0.0721653447270977,0.342964014544623,0.29493615912437,"UBE2T/UBE2S/NEDD4",3
"GO:0086065","GO:0086065","cell communication involved in cardiac conduction","3/314","58/18870",0.0721653447270977,0.342964014544623,0.29493615912437,"GJC1/CACNA1G/CAV1",3
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","7/314","218/18870",0.0727395860776844,0.345204815283926,0.296863163519541,"HMGB2/IQGAP3/CDH13/TNFAIP3/ITGA4/ACVRL1/SCG2",7
"GO:0048565","GO:0048565","digestive tract development","5/314","134/18870",0.0734089568371326,0.346204722094829,0.297723045786436,"PDGFRA/TYMS/ASCL1/RB1/OXTR",5
"GO:0007141","GO:0007141","male meiosis I","2/314","27/18870",0.0737745776844932,0.346204722094829,0.297723045786436,"BRCA2/TRIP13",2
"GO:0010875","GO:0010875","positive regulation of cholesterol efflux","2/314","27/18870",0.0737745776844932,0.346204722094829,0.297723045786436,"ABCA12/CAV1",2
"GO:0021801","GO:0021801","cerebral cortex radial glia-guided migration","2/314","27/18870",0.0737745776844932,0.346204722094829,0.297723045786436,"SYNE2/DISC1",2
"GO:0021846","GO:0021846","cell proliferation in forebrain","2/314","27/18870",0.0737745776844932,0.346204722094829,0.297723045786436,"KIF14/DISC1",2
"GO:0022030","GO:0022030","telencephalon glial cell migration","2/314","27/18870",0.0737745776844932,0.346204722094829,0.297723045786436,"SYNE2/DISC1",2
